"Name"	"Score"	"freq_up"
"WDR97"	"WDR97"	1	1
"NBR2"	"NBR2"	1	1
"C17orf49"	"C17orf49"	1	1
"GALR3"	"GALR3"	1	2
"ATXN7L1"	"ATXN7L1"	1	1
"GSDMB"	"GSDMB"	1	1
"GLDN"	"GLDN"	1	1
"RP13-36G14.4"	"RP13-36G14.4"	1	1
"ABCC5"	"ABCC5"	1	1
"RP11-63A1.1"	"RP11-63A1.1"	1	2
"RP11-26J3.1"	"RP11-26J3.1"	1	1
"TEN1-CDK3"	"TEN1-CDK3"	1	1
"RP11-49K24.5"	"RP11-49K24.5"	1	1
"WDR27"	"WDR27"	1	1
"LY75"	"LY75"	1	1
"TMOD1"	"TMOD1"	1	1
"ASAP3"	"ASAP3"	1	1
"GOLGA8B"	"GOLGA8B"	1	1
"MMEL1"	"MMEL1"	1	1
"RP11-87H9.4"	"RP11-87H9.4"	1	2
"LRRC6"	"LRRC6"	1	1
"STAT6"	"STAT6"	1	1
"ST8SIA1"	"ST8SIA1"	1	1
"KCNMB2"	"KCNMB2"	1	1
"RP11-69E11.4"	"RP11-69E11.4"	1	1
"EGFL8"	"EGFL8"	1	1
"CTD-2020K17.3"	"CTD-2020K17.3"	1	2
"SNORA2"	"SNORA2"	1	2
"RP11-552F3.12"	"RP11-552F3.12"	1	1
"FRMPD3"	"FRMPD3"	1	1
"ABHD16A"	"ABHD16A"	1	1
"GPRASP1"	"GPRASP1"	1	1
"SLC29A4"	"SLC29A4"	1	1
"RP11-345P4.9"	"RP11-345P4.9"	1	2
"GOLGA8A"	"GOLGA8A"	1	1
"C19orf38"	"C19orf38"	1	1
"RP1-283E3.4"	"RP1-283E3.4"	1	1
"SLC25A27"	"SLC25A27"	1	1
"CTB-31O20.2"	"CTB-31O20.2"	1	2
"RP11-81H3.2"	"RP11-81H3.2"	1	1
"RP11-344N10.5"	"RP11-344N10.5"	1	2
"RNFT1"	"RNFT1"	1	1
"WSB1"	"WSB1"	1	1
"RP11-488C13.6"	"RP11-488C13.6"	1	1
"MATN1"	"MATN1"	1	1
"AC093843.1"	"AC093843.1"	1	1
"SEC31B"	"SEC31B"	1	1
"SLC25A29"	"SLC25A29"	1	1
"HMGN3-AS1"	"HMGN3-AS1"	1	2
"RP11-157P1.4"	"RP11-157P1.4"	1	1
"AC090945.1"	"AC090945.1"	1	1
"RGL3"	"RGL3"	1	1
"RP11-532F12.5"	"RP11-532F12.5"	1	2
"IKBKB"	"IKBKB"	1	1
"C7orf55"	"C7orf55"	1	2
"GAS2"	"GAS2"	1	1
"PNISR"	"PNISR"	1	1
"ZGLP1"	"ZGLP1"	1	1
"KCNC3"	"KCNC3"	1	2
"NLGN2"	"NLGN2"	1	1
"CTD-2587H24.10"	"CTD-2587H24.10"	1	2
"RP5-1065J22.8"	"RP5-1065J22.8"	1	2
"TLE6"	"TLE6"	1	1
"KIF5A"	"KIF5A"	1	2
"CYP2T1P"	"CYP2T1P"	1	2
"AC017104.6"	"AC017104.6"	1	1
"RP11-458F8.4"	"RP11-458F8.4"	1	1
"ZNF513"	"ZNF513"	1	1
"AC004985.12"	"AC004985.12"	1	1
"STKLD1"	"STKLD1"	1	2
"KNDC1"	"KNDC1"	1	1
"UBE2Q2P1"	"UBE2Q2P1"	1	1
"SNORD7"	"SNORD7"	1	2
"LINC01011"	"LINC01011"	1	2
"SBK1"	"SBK1"	1	1
"NPFFR1"	"NPFFR1"	1	2
"RP11-64C12.6"	"RP11-64C12.6"	1	1
"VPS9D1"	"VPS9D1"	1	1
"RP11-359E3.4"	"RP11-359E3.4"	1	2
"GABBR1"	"GABBR1"	1	1
"TBX1"	"TBX1"	1	2
"C1R"	"C1R"	1	1
"ENHO"	"ENHO"	1	1
"RP11-51F16.1"	"RP11-51F16.1"	1	1
"CTD-2091N23.1"	"CTD-2091N23.1"	1	1
"HOMER2"	"HOMER2"	1	1
"GLB1L"	"GLB1L"	1	2
"FUZ"	"FUZ"	1	2
"RP11-550I24.2"	"RP11-550I24.2"	1	2
"HNRNPA1L2"	"HNRNPA1L2"	1	1
"SNAI3-AS1"	"SNAI3-AS1"	1	2
"ASMTL-AS1"	"ASMTL-AS1"	1	2
"N4BP2L1"	"N4BP2L1"	1	1
"RP11-394O4.5"	"RP11-394O4.5"	1	2
"RP11-844P9.2"	"RP11-844P9.2"	1	1
"PPP1R3E"	"PPP1R3E"	1	2
"SPDYA"	"SPDYA"	1	1
"RAB28P5"	"RAB28P5"	1	1
"CTD-2529P6.3"	"CTD-2529P6.3"	1	1
"SLC25A35"	"SLC25A35"	1	1
"CXXC4"	"CXXC4"	1	1
"DNAH1"	"DNAH1"	1	1
"RNU7-40P"	"RNU7-40P"	1	1
"HDAC10"	"HDAC10"	1	1
"CTD-2047H16.4"	"CTD-2047H16.4"	1	1
"HHATL-AS1"	"HHATL-AS1"	1	1
"RP11-247A12.7"	"RP11-247A12.7"	1	1
"ZNF213-AS1"	"ZNF213-AS1"	1	2
"MTCO1P2"	"MTCO1P2"	1	1
"AC142472.6"	"AC142472.6"	1	2
"RP4-794H19.1"	"RP4-794H19.1"	1	1
"RP1-30M3.5"	"RP1-30M3.5"	1	2
"RP1-283E3.8"	"RP1-283E3.8"	1	1
"CTD-2227C6.2"	"CTD-2227C6.2"	1	1
"RP11-488L18.10"	"RP11-488L18.10"	1	1
"CAPN12"	"CAPN12"	1	2
"PCED1A"	"PCED1A"	1	1
"BRD8"	"BRD8"	1	1
"MSANTD2"	"MSANTD2"	1	1
"TUBG2"	"TUBG2"	1	1
"CCDC28B"	"CCDC28B"	1	2
"RP1-228P16.1"	"RP1-228P16.1"	1	2
"MUM1L1"	"MUM1L1"	1	1
"PHF1"	"PHF1"	1	1
"CCDC64"	"CCDC64"	1	1
"RP11-83N9.6"	"RP11-83N9.6"	1	1
"CCDC157"	"CCDC157"	1	2
"RP11-1348G14.4"	"RP11-1348G14.4"	1	2
"SLC6A4"	"SLC6A4"	1	1
"DLGAP1-AS1"	"DLGAP1-AS1"	1	2
"NOTCH4"	"NOTCH4"	1	2
"RP11-97O12.6"	"RP11-97O12.6"	1	1
"MCMDC2"	"MCMDC2"	1	2
"RASL10A"	"RASL10A"	1	1
"FAM193B"	"FAM193B"	1	1
"L3MBTL1"	"L3MBTL1"	1	1
"RP11-347I19.7"	"RP11-347I19.7"	1	1
"RP11-498P14.5"	"RP11-498P14.5"	1	2
"XKRX"	"XKRX"	1	1
"FLJ37035"	"FLJ37035"	1	1
"ONECUT3"	"ONECUT3"	1	1
"CROCCP3"	"CROCCP3"	1	2
"DMPK"	"DMPK"	1	1
"DUSP6"	"DUSP6"	1	2
"FMNL3"	"FMNL3"	1	1
"RWDD3"	"RWDD3"	1	1
"AC012358.4"	"AC012358.4"	1	2
"NR2F1-AS1"	"NR2F1-AS1"	1	1
"RHBDL1"	"RHBDL1"	1	1
"BTC"	"BTC"	1	1
"IRF3"	"IRF3"	1	1
"LINC00174"	"LINC00174"	1	1
"RP11-574K11.24"	"RP11-574K11.24"	1	2
"HS3ST3B1"	"HS3ST3B1"	1	1
"NICN1"	"NICN1"	1	1
"ENTHD2"	"ENTHD2"	1	1
"SLC52A1"	"SLC52A1"	1	2
"MIR3685"	"MIR3685"	1	1
"ALOX12B"	"ALOX12B"	1	1
"LINC01232"	"LINC01232"	1	1
"RP11-589P10.5"	"RP11-589P10.5"	1	2
"DCST2"	"DCST2"	1	1
"RP11-411B10.2"	"RP11-411B10.2"	1	1
"PPFIA4"	"PPFIA4"	1	2
"TIAM1"	"TIAM1"	1	1
"CTC-325J23.2"	"CTC-325J23.2"	1	1
"APIP"	"APIP"	1	1
"RP11-452L6.1"	"RP11-452L6.1"	1	1
"RNFT2"	"RNFT2"	1	1
"APOBEC3D"	"APOBEC3D"	1	2
"NDRG4"	"NDRG4"	1	1
"HKR1"	"HKR1"	1	1
"NPIPB11"	"NPIPB11"	1	1
"ANKDD1A"	"ANKDD1A"	1	1
"RP11-10A14.5"	"RP11-10A14.5"	1	1
"RP11-390P24.1"	"RP11-390P24.1"	1	1
"RP11-481A20.10"	"RP11-481A20.10"	1	1
"KB-1269D1.8"	"KB-1269D1.8"	1	1
"SYNGAP1"	"SYNGAP1"	1	1
"RP3-368A4.5"	"RP3-368A4.5"	1	1
"RP11-211G3.2"	"RP11-211G3.2"	1	2
"MROH7"	"MROH7"	1	1
"LMBR1L"	"LMBR1L"	1	1
"ZNF233"	"ZNF233"	1	1
"DIP2A"	"DIP2A"	1	1
"PSD2"	"PSD2"	1	1
"ZSWIM8"	"ZSWIM8"	1	1
"CTB-58E17.1"	"CTB-58E17.1"	1	2
"RP11-468E2.10"	"RP11-468E2.10"	1	2
"RPL9P29"	"RPL9P29"	1	2
"CTC-529I10.2"	"CTC-529I10.2"	1	1
"CTA-390C10.10"	"CTA-390C10.10"	1	1
"PTGES3L"	"PTGES3L"	1	1
"PLXNA1"	"PLXNA1"	1	1
"SHROOM1"	"SHROOM1"	1	1
"IFITM4P"	"IFITM4P"	1	2
"RP11-262H14.4"	"RP11-262H14.4"	1	1
"RP11-147L13.15"	"RP11-147L13.15"	1	2
"SPARC"	"SPARC"	1	2
"IFT140"	"IFT140"	1	1
"PPP1R32"	"PPP1R32"	1	1
"MSTN"	"MSTN"	1	1
"RP11-11N5.3"	"RP11-11N5.3"	1	1
"KCND1"	"KCND1"	1	1
"MIR4740"	"MIR4740"	1	2
"ENO3"	"ENO3"	1	1
"AC068831.6"	"AC068831.6"	1	1
"BOC"	"BOC"	1	1
"TSKS"	"TSKS"	1	1
"CLSTN3"	"CLSTN3"	1	1
"RP11-77K12.5"	"RP11-77K12.5"	1	2
"SLC27A3"	"SLC27A3"	1	1
"SCN4A"	"SCN4A"	1	1
"CHRNB1"	"CHRNB1"	1	1
"CACNG8"	"CACNG8"	1	2
"RP11-166B2.1"	"RP11-166B2.1"	1	1
"Z97634.3"	"Z97634.3"	1	2
"RP11-314N13.3"	"RP11-314N13.3"	1	2
"RP11-823E8.3"	"RP11-823E8.3"	1	1
"RP11-388C12.5"	"RP11-388C12.5"	1	1
"TPTE2P1"	"TPTE2P1"	1	2
"MT-RNR2"	"MT-RNR2"	1	1
"ZNF518A"	"ZNF518A"	1	1
"TBR1"	"TBR1"	1	1
"RP11-802E16.3"	"RP11-802E16.3"	1	1
"TPBG"	"TPBG"	1	1
"ZNF133"	"ZNF133"	1	1
"SLC26A2"	"SLC26A2"	1	1
"AC005785.2"	"AC005785.2"	1	1
"PON2"	"PON2"	1	1
"MIR6859-1"	"MIR6859-1"	1	1
"RGL2"	"RGL2"	1	1
"DDX26B"	"DDX26B"	1	1
"CRYGS"	"CRYGS"	1	1
"CTD-2287O16.5"	"CTD-2287O16.5"	1	2
"ZDHHC21"	"ZDHHC21"	1	1
"RP11-434H6.6"	"RP11-434H6.6"	1	1
"TTLL3"	"TTLL3"	1	1
"GFY"	"GFY"	1	1
"PSD"	"PSD"	1	1
"RNF43"	"RNF43"	1	1
"PKD1L3"	"PKD1L3"	1	1
"RHEBL1"	"RHEBL1"	1	2
"LINC01301"	"LINC01301"	1	1
"RP11-757F18.5"	"RP11-757F18.5"	1	2
"RP11-430C7.5"	"RP11-430C7.5"	1	1
"JPX"	"JPX"	1	1
"RP11-1C8.4"	"RP11-1C8.4"	1	2
"GNB3"	"GNB3"	1	1
"CNPY4"	"CNPY4"	1	1
"MSANTD1"	"MSANTD1"	1	1
"AC011290.5"	"AC011290.5"	1	1
"NPR2"	"NPR2"	1	1
"OTX1"	"OTX1"	1	1
"AC010883.5"	"AC010883.5"	1	2
"LINC00869"	"LINC00869"	1	2
"RP11-87H9.5"	"RP11-87H9.5"	1	1
"ZNF248"	"ZNF248"	1	1
"CREBRF"	"CREBRF"	1	1
"SLC2A11"	"SLC2A11"	1	1
"SBSPON"	"SBSPON"	1	1
"CRACR2B"	"CRACR2B"	1	1
"SMCO2"	"SMCO2"	1	1
"MDGA1"	"MDGA1"	1	1
"AADAT"	"AADAT"	1	1
"RSRP1"	"RSRP1"	1	1
"RP11-429J17.2"	"RP11-429J17.2"	1	1
"KB-68A7.1"	"KB-68A7.1"	1	2
"ATP2A1"	"ATP2A1"	1	1
"AC093110.3"	"AC093110.3"	1	1
"AGBL5-IT1"	"AGBL5-IT1"	1	2
"HPCA"	"HPCA"	1	2
"LINC00920"	"LINC00920"	1	2
"ZNF358"	"ZNF358"	1	1
"ROBO3"	"ROBO3"	1	1
"RSPH1"	"RSPH1"	1	1
"TBCK"	"TBCK"	1	1
"PRSS35"	"PRSS35"	1	1
"SPOCK2"	"SPOCK2"	1	2
"RP11-1379J22.2"	"RP11-1379J22.2"	1	1
"NBEA"	"NBEA"	1	1
"ARHGAP40"	"ARHGAP40"	1	1
"ATP4A"	"ATP4A"	1	2
"RP11-677M14.3"	"RP11-677M14.3"	1	1
"ZNF84"	"ZNF84"	1	1
"ZDBF2"	"ZDBF2"	1	1
"ZNF503-AS2"	"ZNF503-AS2"	1	2
"INO80B"	"INO80B"	1	1
"RP11-159D12.2"	"RP11-159D12.2"	1	1
"RP11-390K5.6"	"RP11-390K5.6"	1	1
"DNAAF3"	"DNAAF3"	1	1
"ZNF428"	"ZNF428"	1	1
"DOCK1"	"DOCK1"	1	1
"TMEM44"	"TMEM44"	1	1
"AF230666.2"	"AF230666.2"	1	1
"CCDC17"	"CCDC17"	1	1
"RP11-27K13.3"	"RP11-27K13.3"	1	2
"SUPT4H1"	"SUPT4H1"	1	1
"SLC25A14"	"SLC25A14"	1	1
"RP11-159N11.4"	"RP11-159N11.4"	1	2
"ARR3"	"ARR3"	1	1
"RP4-563E14.1"	"RP4-563E14.1"	1	2
"CCDC24"	"CCDC24"	1	1
"SPPL2B"	"SPPL2B"	1	1
"TAPBPL"	"TAPBPL"	1	2
"AC092415.1"	"AC092415.1"	1	2
"RP11-658F2.8"	"RP11-658F2.8"	1	1
"HIVEP3"	"HIVEP3"	1	1
"RP11-521B24.5"	"RP11-521B24.5"	1	1
"RP11-441O15.3"	"RP11-441O15.3"	1	2
"BLNK"	"BLNK"	1	1
"AC005534.8"	"AC005534.8"	1	1
"PLEKHO1"	"PLEKHO1"	1	1
"MOK"	"MOK"	1	1
"HYPK"	"HYPK"	1	1
"RP11-787I22.3"	"RP11-787I22.3"	1	1
"TMEM44-AS1"	"TMEM44-AS1"	1	1
"ATXN7L2"	"ATXN7L2"	1	1
"SLC5A2"	"SLC5A2"	1	2
"LINC00888"	"LINC00888"	1	1
"RP11-462D18.4"	"RP11-462D18.4"	1	1
"RP11-477I4.4"	"RP11-477I4.4"	1	1
"RP11-425A23.1"	"RP11-425A23.1"	1	1
"RP3-441A12.1"	"RP3-441A12.1"	1	1
"ADGRF3"	"ADGRF3"	1	1
"RP11-425D17.1"	"RP11-425D17.1"	1	1
"RP11-336K24.12"	"RP11-336K24.12"	1	1
"CTD-2270P14.5"	"CTD-2270P14.5"	1	1
"CAPN10-AS1"	"CAPN10-AS1"	1	1
"KRTAP4-7"	"KRTAP4-7"	1	1
"RP11-214K3.19"	"RP11-214K3.19"	1	1
"RP11-214K3.22"	"RP11-214K3.22"	1	1
"RP11-55K13.1"	"RP11-55K13.1"	1	1
"RP5-890E16.2"	"RP5-890E16.2"	1	1
"CTB-113I20.2"	"CTB-113I20.2"	1	1
"RP11-214K3.21"	"RP11-214K3.21"	1	1
"RP11-365P13.5"	"RP11-365P13.5"	1	1
"PACERR"	"PACERR"	1	1
"CTB-129P6.11"	"CTB-129P6.11"	1	1
"RP11-141B14.1"	"RP11-141B14.1"	1	1
"COX6CP2"	"COX6CP2"	1	1
"C9orf163"	"C9orf163"	1	1
"RP11-1000B6.5"	"RP11-1000B6.5"	1	1
"RP3-388M5.9"	"RP3-388M5.9"	1	1
"SPACA6P-AS"	"SPACA6P-AS"	1	1
"RP3-324O17.8"	"RP3-324O17.8"	1	1
"CAHM"	"CAHM"	1	1
"CTD-2547G23.4"	"CTD-2547G23.4"	1	1
"AP001462.6"	"AP001462.6"	1	1
"AC016831.6"	"AC016831.6"	1	1
"RP11-533E19.7"	"RP11-533E19.7"	1	1
"CTD-3222D19.8"	"CTD-3222D19.8"	1	1
"RP11-452L6.7"	"RP11-452L6.7"	1	1
"KRTAP2-5P"	"KRTAP2-5P"	1	1
"RP5-908M14.10"	"RP5-908M14.10"	1	1
"RP11-254F7.4"	"RP11-254F7.4"	1	1
"SNORD39"	"SNORD39"	1	1
"WI2-89031B12.1"	"WI2-89031B12.1"	1	1
"RP11-385F7.1"	"RP11-385F7.1"	1	1
"RP5-940J5.3"	"RP5-940J5.3"	1	1
"MYH2"	"MYH2"	1	1
"RP11-214K3.18"	"RP11-214K3.18"	1	1
"RP11-484D2.3"	"RP11-484D2.3"	1	1
"RP11-158I9.8"	"RP11-158I9.8"	1	1
"RP11-347C12.3"	"RP11-347C12.3"	1	1
"CTD-3131K8.2"	"CTD-3131K8.2"	1	1
"RP11-479O9.3"	"RP11-479O9.3"	1	1
"CTD-2319I12.2"	"CTD-2319I12.2"	1	1
"RP11-968A15.2"	"RP11-968A15.2"	1	1
"RP11-79O8.1"	"RP11-79O8.1"	1	1
"RP11-216L13.21"	"RP11-216L13.21"	1	1
"AP000704.5"	"AP000704.5"	1	1
"RP11-932O9.7"	"RP11-932O9.7"	1	1
"SNHG19"	"SNHG19"	1	1
"RP1-267D11.6"	"RP1-267D11.6"	1	1
"CTD-3184A7.4"	"CTD-3184A7.4"	1	1
"KB-1980E6.2"	"KB-1980E6.2"	1	1
"CTAGE7P"	"CTAGE7P"	1	1
"TMC2"	"TMC2"	1	1
"RP11-91P24.7"	"RP11-91P24.7"	1	1
"RP11-69M1.3"	"RP11-69M1.3"	1	1
"RP11-7F18.2"	"RP11-7F18.2"	1	1
"CSTF3-AS1"	"CSTF3-AS1"	1	1
"LINC01144"	"LINC01144"	1	1
"PRCD"	"PRCD"	1	1
"FLJ21408"	"FLJ21408"	1	1
"LINC00482"	"LINC00482"	1	1
"CTC-459F4.3"	"CTC-459F4.3"	1	1
"RP11-156E8.1"	"RP11-156E8.1"	1	1
"RP5-1028K7.2"	"RP5-1028K7.2"	1	1
"RP11-1000B6.8"	"RP11-1000B6.8"	1	1
"RP11-732A21.3"	"RP11-732A21.3"	1	1
"CTD-3222D19.12"	"CTD-3222D19.12"	1	1
"HCG16"	"HCG16"	1	1
"RP11-666A8.8"	"RP11-666A8.8"	1	1
"RP11-44N22.3"	"RP11-44N22.3"	1	1
"CTD-2529P6.4"	"CTD-2529P6.4"	1	1
"RP11-178L8.7"	"RP11-178L8.7"	1	1
"GPR61"	"GPR61"	1	1
"RP11-672L10.6"	"RP11-672L10.6"	1	1
"C1orf229"	"C1orf229"	1	1
"THUMPD3-AS1"	"THUMPD3-AS1"	1	1
"CTD-2012K14.7"	"CTD-2012K14.7"	1	1
"AC062017.1"	"AC062017.1"	1	1
"RP11-173M1.5"	"RP11-173M1.5"	1	1
"RP11-1094M14.11"	"RP11-1094M14.11"	1	1
"RP11-110G21.1"	"RP11-110G21.1"	1	1
"RP11-353N14.1"	"RP11-353N14.1"	1	1
"KB-226F1.2"	"KB-226F1.2"	1	1
"RP11-83B20.1"	"RP11-83B20.1"	1	1
"RP11-10A14.9"	"RP11-10A14.9"	1	1
"REM2"	"REM2"	1	1
"TRPS1"	"TRPS1"	1	1
"ST13P12"	"ST13P12"	1	1
"AC093388.3"	"AC093388.3"	1	1
"RP11-85G18.6"	"RP11-85G18.6"	1	1
"WWTR1-AS1"	"WWTR1-AS1"	1	1
"RP11-817O13.8"	"RP11-817O13.8"	1	1
"CTD-3051D23.4"	"CTD-3051D23.4"	1	1
"RP11-276H7.3"	"RP11-276H7.3"	1	1
"RP11-219B4.7"	"RP11-219B4.7"	1	1
"RP11-326I11.5"	"RP11-326I11.5"	1	1
"RP11-120K18.2"	"RP11-120K18.2"	1	1
"CTA-29F11.1"	"CTA-29F11.1"	1	1
"RTCA-AS1"	"RTCA-AS1"	1	1
"RP11-521D12.5"	"RP11-521D12.5"	1	1
"EIF3J-AS1"	"EIF3J-AS1"	1	1
"CTA-292E10.8"	"CTA-292E10.8"	1	1
"RP11-872J21.3"	"RP11-872J21.3"	1	1
"KMT2E-AS1"	"KMT2E-AS1"	1	1
"KANSL1-AS1"	"KANSL1-AS1"	1	1
"RP11-346C20.3"	"RP11-346C20.3"	1	1
"PRR25"	"PRR25"	1	1
"RP11-343H19.1"	"RP11-343H19.1"	1	1
"RP11-122G18.7"	"RP11-122G18.7"	1	1
"AP003068.23"	"AP003068.23"	1	1
"RP11-74E22.8"	"RP11-74E22.8"	1	1
"RP11-563N4.1"	"RP11-563N4.1"	1	1
"RP11-580I16.2"	"RP11-580I16.2"	1	1
"RP11-118F19.1"	"RP11-118F19.1"	1	1
"RP11-69M1.8"	"RP11-69M1.8"	1	1
"RP3-467N11.1"	"RP3-467N11.1"	1	1
"CTD-2589M5.5"	"CTD-2589M5.5"	1	1
"RP11-119B16.2"	"RP11-119B16.2"	1	1
"RP11-466F5.8"	"RP11-466F5.8"	1	1
"ZNF861P"	"ZNF861P"	1	1
"RP11-69M1.4"	"RP11-69M1.4"	1	1
"RP11-382D12.2"	"RP11-382D12.2"	1	1
"RP11-191L17.1"	"RP11-191L17.1"	1	1
"RP11-810P12.7"	"RP11-810P12.7"	1	1
"RP11-251G23.2"	"RP11-251G23.2"	1	1
"RP5-908M14.9"	"RP5-908M14.9"	1	1
"FRG1GP"	"FRG1GP"	1	1
"RP11-214K3.20"	"RP11-214K3.20"	1	1
"RP13-977J11.2"	"RP13-977J11.2"	1	1
"RP11-1275H24.1"	"RP11-1275H24.1"	1	1
"SCAMP1-AS1"	"SCAMP1-AS1"	1	1
"RP11-20I20.4"	"RP11-20I20.4"	1	1
"AC009403.2"	"AC009403.2"	1	1
"RP11-21K12.3"	"RP11-21K12.3"	1	1
"LINC01138"	"LINC01138"	1	1
"MIR222"	"MIR222"	1	1
"RP3-395M20.12"	"RP3-395M20.12"	1	1
"AC145343.2"	"AC145343.2"	1	1
"NLGN1"	"NLGN1"	1	1
"ENO1-AS1"	"ENO1-AS1"	1	1
"GPR3"	"GPR3"	1	1
"RNY1P9"	"RNY1P9"	1	1
"CTB-129P6.7"	"CTB-129P6.7"	1	1
"CTC-453G23.7"	"CTC-453G23.7"	1	1
"RAB30-AS1"	"RAB30-AS1"	1	1
"SMIM4"	"SMIM4"	1	1
"RP4-584D14.6"	"RP4-584D14.6"	1	1
"RP11-431K24.1"	"RP11-431K24.1"	1	1
"RP11-510M2.2"	"RP11-510M2.2"	1	1
"BX470102.3"	"BX470102.3"	1	1
"CTD-2371O3.3"	"CTD-2371O3.3"	1	1
"LINC01132"	"LINC01132"	1	1
"KLF14"	"KLF14"	1	1
"TSC22D1-AS1"	"TSC22D1-AS1"	1	1
"PTGES2-AS1"	"PTGES2-AS1"	1	1
"VIPR2"	"VIPR2"	1	1
"C1orf220"	"C1orf220"	1	1
"CTD-2267D19.3"	"CTD-2267D19.3"	1	1
"RP4-694B14.8"	"RP4-694B14.8"	1	1
"AC005775.2"	"AC005775.2"	1	1
"RP11-849H4.2"	"RP11-849H4.2"	1	1
"RP11-567M16.6"	"RP11-567M16.6"	1	1
"CTD-2319I12.4"	"CTD-2319I12.4"	1	1
"AC009955.8"	"AC009955.8"	1	1
"RP11-573G6.4"	"RP11-573G6.4"	1	1
"RP11-301O19.1"	"RP11-301O19.1"	1	1
"CTD-2302E22.6"	"CTD-2302E22.6"	1	1
"RP11-230B22.1"	"RP11-230B22.1"	1	1
"RP1-234P15.4"	"RP1-234P15.4"	1	1
"RP11-151A10.3"	"RP11-151A10.3"	1	1
"SLC28A2"	"SLC28A2"	1	1
"UPK1A"	"UPK1A"	1	1
"SMCO3"	"SMCO3"	1	1
"KRT8P12"	"KRT8P12"	1	1
"RP4-697K14.15"	"RP4-697K14.15"	1	1
"RP11-685G9.4"	"RP11-685G9.4"	1	1
"CTD-2619J13.3"	"CTD-2619J13.3"	1	1
"ALOX12-AS1"	"ALOX12-AS1"	1	1
"RP1-43E13.2"	"RP1-43E13.2"	1	1
"FBXO36P1"	"FBXO36P1"	1	1
"RP11-599B13.8"	"RP11-599B13.8"	1	1
"SYT15"	"SYT15"	1	1
"RP11-314A20.1"	"RP11-314A20.1"	1	1
"RP11-141C7.3"	"RP11-141C7.3"	1	1
"ZNF506"	"ZNF506"	1	1
"LAGE3P1"	"LAGE3P1"	1	1
"UXT-AS1"	"UXT-AS1"	1	1
"BCKDHA"	"BCKDHA"	1	1
"SNHG10"	"SNHG10"	1	1
"LINC00921"	"LINC00921"	1	1
"RP11-1094H24.4"	"RP11-1094H24.4"	1	1
"AC021218.2"	"AC021218.2"	1	1
"CTD-2555C10.3"	"CTD-2555C10.3"	1	1
"RP11-326I11.3"	"RP11-326I11.3"	1	1
"MPZ"	"MPZ"	1	1
"RP11-276E15.4"	"RP11-276E15.4"	1	1
"AC006077.3"	"AC006077.3"	1	1
"RP11-758H9.2"	"RP11-758H9.2"	1	1
"TTC36"	"TTC36"	1	1
"PLD4"	"PLD4"	1	1
"RNU2-11P"	"RNU2-11P"	1	1
"RP11-560J1.2"	"RP11-560J1.2"	1	1
"RP11-490O6.2"	"RP11-490O6.2"	1	1
"AC004895.4"	"AC004895.4"	1	1
"RN7SL812P"	"RN7SL812P"	1	1
"AC133528.2"	"AC133528.2"	1	1
"ARRDC1-AS1"	"ARRDC1-AS1"	1	1
"AL662800.1"	"AL662800.1"	1	1
"RP11-138J23.1"	"RP11-138J23.1"	1	1
"RP4-612B18.3"	"RP4-612B18.3"	1	1
"KCTD21-AS1"	"KCTD21-AS1"	1	1
"AC073130.1"	"AC073130.1"	1	1
"PLEKHA8P1"	"PLEKHA8P1"	1	1
"RP11-104O19.4"	"RP11-104O19.4"	1	1
"RP11-307C12.12"	"RP11-307C12.12"	1	1
"AL592183.1"	"AL592183.1"	1	1
"CDKL3"	"CDKL3"	1	1
"RNF139-AS1"	"RNF139-AS1"	1	1
"RP11-81A22.5"	"RP11-81A22.5"	1	1
"RP11-802D6.1"	"RP11-802D6.1"	1	1
"RP11-318E3.9"	"RP11-318E3.9"	1	1
"RP11-431K24.2"	"RP11-431K24.2"	1	1
"KCNH6"	"KCNH6"	1	1
"YTHDF3-AS1"	"YTHDF3-AS1"	1	1
"XXbac-BPG299F13.17"	"XXbac-BPG299F13.17"	1	1
"AP003068.18"	"AP003068.18"	1	1
"LRRC43"	"LRRC43"	1	1
"CTC-550B14.6"	"CTC-550B14.6"	1	1
"HEXIM2"	"HEXIM2"	1	1
"RP11-299J3.6"	"RP11-299J3.6"	1	1
"RP11-480A16.1"	"RP11-480A16.1"	1	1
"RP11-799D4.4"	"RP11-799D4.4"	1	1
"LINC01135"	"LINC01135"	1	1
"RP4-733B9.1"	"RP4-733B9.1"	1	1
"LINC01134"	"LINC01134"	1	1
"RP11-319G6.1"	"RP11-319G6.1"	1	1
"MIR5702"	"MIR5702"	1	1
"RP11-500M8.4"	"RP11-500M8.4"	1	1
"FARSA-AS1"	"FARSA-AS1"	1	1
"CTD-2537I9.15"	"CTD-2537I9.15"	1	1
"GLTPD2"	"GLTPD2"	1	1
"RP11-839D17.3"	"RP11-839D17.3"	1	1
"SSSCA1-AS1"	"SSSCA1-AS1"	1	1
"HM13-AS1"	"HM13-AS1"	1	1
"CMB9-22P13.1"	"CMB9-22P13.1"	1	1
"RP5-1182A14.7"	"RP5-1182A14.7"	1	1
"RP11-111M22.3"	"RP11-111M22.3"	1	1
"RP11-676J12.4"	"RP11-676J12.4"	1	1
"RP11-422P24.12"	"RP11-422P24.12"	1	1
"AC093627.7"	"AC093627.7"	1	1
"AC145110.1"	"AC145110.1"	1	1
